ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
23:32:55,facultylens-perf-redis,2.05%,77.61MiB / 7.317GiB,1.04%,96MB / 1.09GB,34.2MB / 87.4MB
23:32:55,facultylens-perf-mysql,18.62%,929.8MiB / 7.317GiB,12.41%,138MB / 3.89GB,358MB / 507MB
23:33:02,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:33:02,facultylens-perf-worker,0.00%,44MiB / 7.317GiB,0.59%,587kB / 590kB,147kB / 709kB
23:33:02,facultylens-perf-app,34.88%,109.2MiB / 7.317GiB,1.46%,5.03GB / 907MB,6.33MB / 1.83MB
23:33:02,facultylens-perf-ai-service,0.09%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:33:02,facultylens-perf-nginx,1.57%,16.64MiB / 7.317GiB,0.22%,685MB / 695MB,8.34MB / 4.1kB
23:33:02,facultylens-perf-redis,2.34%,78.57MiB / 7.317GiB,1.05%,99.2MB / 1.11GB,34.3MB / 89.6MB
23:33:02,facultylens-perf-mysql,20.61%,930.1MiB / 7.317GiB,12.41%,139MB / 3.89GB,358MB / 515MB
23:33:09,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:33:09,facultylens-perf-worker,0.00%,44MiB / 7.317GiB,0.59%,587kB / 593kB,147kB / 709kB
23:33:09,facultylens-perf-app,38.27%,111.9MiB / 7.317GiB,1.49%,5.06GB / 921MB,6.33MB / 1.86MB
23:33:09,facultylens-perf-ai-service,0.09%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:33:09,facultylens-perf-nginx,1.51%,16.67MiB / 7.317GiB,0.22%,698MB / 707MB,8.34MB / 4.1kB
23:33:09,facultylens-perf-redis,2.27%,75.76MiB / 7.317GiB,1.01%,100MB / 1.14GB,34.3MB / 90.8MB
23:33:09,facultylens-perf-mysql,23.74%,930.1MiB / 7.317GiB,12.41%,141MB / 3.9GB,358MB / 523MB
23:33:16,facultylens-perf-scheduler,0.07%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:33:16,facultylens-perf-worker,0.00%,44MiB / 7.317GiB,0.59%,588kB / 596kB,147kB / 709kB
23:33:16,facultylens-perf-app,51.66%,111MiB / 7.317GiB,1.48%,5.09GB / 936MB,6.33MB / 1.88MB
23:33:16,facultylens-perf-ai-service,0.08%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:33:16,facultylens-perf-nginx,2.20%,16.62MiB / 7.317GiB,0.22%,710MB / 720MB,8.34MB / 4.1kB
23:33:16,facultylens-perf-redis,2.19%,73.89MiB / 7.317GiB,0.99%,101MB / 1.15GB,34.3MB / 90.9MB
23:33:16,facultylens-perf-mysql,28.98%,930.2MiB / 7.317GiB,12.42%,142MB / 3.91GB,358MB / 531MB
23:33:24,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:33:24,facultylens-perf-worker,0.00%,44MiB / 7.317GiB,0.59%,588kB / 600kB,147kB / 709kB
23:33:24,facultylens-perf-app,47.29%,111.9MiB / 7.317GiB,1.49%,5.12GB / 948MB,6.33MB / 1.89MB
