ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
17:18:46,facultylens-perf-mysql,0.76%,617.5MiB / 7.317GiB,8.24%,270MB / 931MB,50.6MB / 2.58GB
17:18:46,facultylens-perf-ai-service,0.11%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:18:54,facultylens-perf-scheduler,0.07%,32.44MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:18:54,facultylens-perf-worker,0.00%,41.32MiB / 7.317GiB,0.55%,84.5kB / 698kB,9.4MB / 709kB
17:18:54,facultylens-perf-app,16.09%,69.48MiB / 7.317GiB,0.93%,32.4MB / 88.3MB,7.63MB / 717kB
17:18:54,facultylens-perf-nginx,0.69%,15.48MiB / 7.317GiB,0.21%,883MB / 901MB,13.4MB / 4.1kB
17:18:54,facultylens-perf-redis,0.57%,12.99MiB / 7.317GiB,0.17%,599MB / 1.14GB,38.9MB / 788MB
17:18:54,facultylens-perf-mysql,7.42%,617.3MiB / 7.317GiB,8.24%,270MB / 932MB,50.6MB / 2.59GB
17:18:54,facultylens-perf-ai-service,0.11%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:19:01,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:19:01,facultylens-perf-worker,0.00%,41.31MiB / 7.317GiB,0.55%,86.8kB / 712kB,9.4MB / 709kB
17:19:01,facultylens-perf-app,0.00%,69.26MiB / 7.317GiB,0.92%,32.4MB / 88.3MB,7.63MB / 717kB
17:19:01,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,883MB / 901MB,13.4MB / 4.1kB
17:19:01,facultylens-perf-redis,0.29%,12.86MiB / 7.317GiB,0.17%,599MB / 1.14GB,38.9MB / 788MB
17:19:01,facultylens-perf-mysql,0.55%,617MiB / 7.317GiB,8.24%,270MB / 932MB,50.6MB / 2.59GB
17:19:01,facultylens-perf-ai-service,0.12%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:19:08,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:19:08,facultylens-perf-worker,0.07%,41.32MiB / 7.317GiB,0.55%,88.2kB / 725kB,9.4MB / 709kB
17:19:08,facultylens-perf-app,0.00%,69.25MiB / 7.317GiB,0.92%,33.4MB / 88.9MB,7.63MB / 717kB
17:19:08,facultylens-perf-nginx,0.00%,15.54MiB / 7.317GiB,0.21%,884MB / 902MB,13.4MB / 4.1kB
17:19:08,facultylens-perf-redis,0.35%,13.42MiB / 7.317GiB,0.18%,599MB / 1.14GB,38.9MB / 788MB
17:19:08,facultylens-perf-mysql,0.43%,617MiB / 7.317GiB,8.24%,270MB / 932MB,50.6MB / 2.59GB
17:19:08,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:19:15,facultylens-perf-scheduler,0.09%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:19:15,facultylens-perf-worker,0.00%,41.31MiB / 7.317GiB,0.55%,89.3kB / 735kB,9.4MB / 709kB
17:19:15,facultylens-perf-app,0.00%,69.27MiB / 7.317GiB,0.92%,33.7MB / 89.2MB,7.63MB / 717kB
17:19:15,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,884MB / 902MB,13.4MB / 4.1kB
17:19:15,facultylens-perf-redis,0.30%,12.5MiB / 7.317GiB,0.17%,599MB / 1.14GB,38.9MB / 788MB
17:19:15,facultylens-perf-mysql,2.98%,617.1MiB / 7.317GiB,8.24%,270MB / 932MB,50.6MB / 2.59GB
17:19:15,facultylens-perf-ai-service,0.09%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:19:23,facultylens-perf-scheduler,0.06%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:19:23,facultylens-perf-worker,0.07%,41.31MiB / 7.317GiB,0.55%,90.7kB / 748kB,9.4MB / 709kB
17:19:23,facultylens-perf-app,0.00%,69.29MiB / 7.317GiB,0.92%,33.7MB / 89.2MB,7.63MB / 717kB
17:19:23,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,884MB / 902MB,13.4MB / 4.1kB
17:19:23,facultylens-perf-redis,0.30%,12.12MiB / 7.317GiB,0.16%,599MB / 1.14GB,38.9MB / 788MB
17:19:23,facultylens-perf-mysql,0.37%,617MiB / 7.317GiB,8.24%,270MB / 932MB,50.6MB / 2.59GB
17:19:23,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
