ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
16:46:12,facultylens-perf-mysql,0.43%,589.6MiB / 7.317GiB,7.87%,58.5MB / 98.6MB,41.6MB / 1.33GB
16:46:12,facultylens-perf-ai-service,0.11%,382.7MiB / 7.317GiB,5.11%,144MB / 7MB,377MB / 0B
16:46:19,facultylens-perf-worker,0.00%,43.08MiB / 7.317GiB,0.58%,216kB / 1.81MB,31.4MB / 709kB
16:46:19,facultylens-perf-scheduler,0.06%,32.44MiB / 7.317GiB,0.43%,1.97kB / 911B,30.7MB / 709kB
16:46:19,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,51MB / 107MB,1.5MB / 713kB
16:46:19,facultylens-perf-nginx,0.00%,14.47MiB / 7.317GiB,0.19%,33.1MB / 34.3MB,11.1MB / 4.1kB
16:46:19,facultylens-perf-redis,0.24%,10.05MiB / 7.317GiB,0.13%,71.6MB / 18.4MB,28.7MB / 68.4MB
16:46:19,facultylens-perf-mysql,0.38%,589.7MiB / 7.317GiB,7.87%,58.5MB / 98.6MB,41.6MB / 1.33GB
16:46:19,facultylens-perf-ai-service,0.10%,382.7MiB / 7.317GiB,5.11%,144MB / 7MB,377MB / 0B
16:46:27,facultylens-perf-worker,0.07%,43.08MiB / 7.317GiB,0.58%,217kB / 1.82MB,31.4MB / 709kB
16:46:27,facultylens-perf-scheduler,0.07%,32.44MiB / 7.317GiB,0.43%,1.97kB / 911B,30.7MB / 709kB
16:46:27,facultylens-perf-app,0.00%,47.14MiB / 7.317GiB,0.63%,51.3MB / 108MB,1.5MB / 713kB
16:46:27,facultylens-perf-nginx,0.00%,14.47MiB / 7.317GiB,0.19%,33.4MB / 34.6MB,11.1MB / 4.1kB
16:46:27,facultylens-perf-redis,0.30%,10.53MiB / 7.317GiB,0.14%,71.8MB / 18.4MB,28.7MB / 68.6MB
16:46:27,facultylens-perf-mysql,0.38%,589.6MiB / 7.317GiB,7.87%,58.6MB / 98.9MB,41.6MB / 1.33GB
16:46:27,facultylens-perf-ai-service,0.11%,382.7MiB / 7.317GiB,5.11%,144MB / 7MB,377MB / 0B
16:46:34,facultylens-perf-worker,0.07%,43.09MiB / 7.317GiB,0.58%,219kB / 1.83MB,31.4MB / 709kB
16:46:34,facultylens-perf-scheduler,0.08%,32.44MiB / 7.317GiB,0.43%,1.97kB / 911B,30.7MB / 709kB
16:46:34,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,51.9MB / 108MB,1.5MB / 713kB
16:46:34,facultylens-perf-nginx,0.00%,14.47MiB / 7.317GiB,0.19%,33.8MB / 35MB,11.1MB / 4.1kB
16:46:34,facultylens-perf-redis,0.34%,10.49MiB / 7.317GiB,0.14%,71.8MB / 18.7MB,28.7MB / 68.6MB
16:46:34,facultylens-perf-mysql,0.41%,589.6MiB / 7.317GiB,7.87%,58.7MB / 99.2MB,41.6MB / 1.33GB
16:46:34,facultylens-perf-ai-service,0.08%,382.7MiB / 7.317GiB,5.11%,144MB / 7MB,377MB / 0B
16:46:41,facultylens-perf-worker,0.00%,32.19MiB / 7.317GiB,0.43%,220kB / 1.84MB,31.4MB / 709kB
16:46:41,facultylens-perf-scheduler,0.08%,31.84MiB / 7.317GiB,0.42%,1.97kB / 911B,30.7MB / 709kB
16:46:41,facultylens-perf-app,17.82%,47.37MiB / 7.317GiB,0.63%,52.8MB / 109MB,1.51MB / 713kB
16:46:41,facultylens-perf-nginx,0.77%,14.02MiB / 7.317GiB,0.19%,34.3MB / 35.6MB,11.1MB / 4.1kB
16:46:41,facultylens-perf-redis,0.32%,8.965MiB / 7.317GiB,0.12%,71.8MB / 18.7MB,28.7MB / 68.6MB
16:46:41,facultylens-perf-mysql,6.80%,587.3MiB / 7.317GiB,7.84%,58.7MB / 99.5MB,41.6MB / 1.33GB
16:46:41,facultylens-perf-ai-service,0.08%,377.3MiB / 7.317GiB,5.04%,144MB / 7MB,377MB / 0B
16:46:49,facultylens-perf-worker,0.00%,32.19MiB / 7.317GiB,0.43%,221kB / 1.85MB,31.4MB / 709kB
16:46:49,facultylens-perf-scheduler,0.07%,31.84MiB / 7.317GiB,0.42%,1.97kB / 911B,30.7MB / 709kB
16:46:49,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,52.8MB / 109MB,1.51MB / 713kB
16:46:49,facultylens-perf-nginx,0.00%,13.89MiB / 7.317GiB,0.19%,34.3MB / 35.6MB,11.1MB / 4.1kB
16:46:49,facultylens-perf-redis,0.32%,9.348MiB / 7.317GiB,0.12%,71.8MB / 19.4MB,31.5MB / 68.6MB
16:46:49,facultylens-perf-mysql,3.02%,587.6MiB / 7.317GiB,7.84%,58.7MB / 99.5MB,41.6MB / 1.34GB
