ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
23:30:25,facultylens-perf-redis,2.96%,76.47MiB / 7.317GiB,1.02%,85.8MB / 821MB,33.6MB / 82.8MB
23:30:25,facultylens-perf-mysql,29.59%,925.8MiB / 7.317GiB,12.36%,119MB / 3.81GB,355MB / 289MB
23:30:33,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:30:33,facultylens-perf-worker,0.00%,43.99MiB / 7.317GiB,0.59%,572kB / 514kB,147kB / 709kB
23:30:33,facultylens-perf-app,4.80%,105.7MiB / 7.317GiB,1.41%,4.66GB / 717MB,6.32MB / 1.57MB
23:30:33,facultylens-perf-ai-service,0.10%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:30:33,facultylens-perf-nginx,0.16%,15.68MiB / 7.317GiB,0.21%,525MB / 533MB,8.15MB / 4.1kB
23:30:33,facultylens-perf-redis,1.15%,76.02MiB / 7.317GiB,1.01%,86.1MB / 829MB,33.7MB / 82.9MB
23:30:33,facultylens-perf-mysql,2.26%,925.8MiB / 7.317GiB,12.36%,120MB / 3.81GB,355MB / 305MB
23:30:40,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:30:40,facultylens-perf-worker,0.00%,43.99MiB / 7.317GiB,0.59%,573kB / 517kB,147kB / 709kB
23:30:40,facultylens-perf-app,7.41%,105.1MiB / 7.317GiB,1.40%,4.67GB / 722MB,6.32MB / 1.58MB
23:30:40,facultylens-perf-ai-service,0.10%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:30:40,facultylens-perf-nginx,0.95%,15.69MiB / 7.317GiB,0.21%,530MB / 538MB,8.15MB / 4.1kB
23:30:40,facultylens-perf-redis,1.78%,75.54MiB / 7.317GiB,1.01%,86.4MB / 839MB,33.7MB / 83MB
23:30:40,facultylens-perf-mysql,14.23%,925.8MiB / 7.317GiB,12.36%,121MB / 3.82GB,355MB / 326MB
23:30:47,facultylens-perf-scheduler,0.08%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:30:47,facultylens-perf-worker,0.00%,43.99MiB / 7.317GiB,0.59%,573kB / 521kB,147kB / 709kB
23:30:47,facultylens-perf-app,18.30%,107.1MiB / 7.317GiB,1.43%,4.69GB / 732MB,6.32MB / 1.59MB
23:30:47,facultylens-perf-ai-service,0.11%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:30:47,facultylens-perf-nginx,0.85%,16.39MiB / 7.317GiB,0.22%,537MB / 545MB,8.15MB / 4.1kB
23:30:47,facultylens-perf-redis,2.95%,76.04MiB / 7.317GiB,1.01%,86.7MB / 851MB,33.7MB / 83MB
23:30:47,facultylens-perf-mysql,11.43%,925.9MiB / 7.317GiB,12.36%,122MB / 3.82GB,355MB / 342MB
23:30:55,facultylens-perf-scheduler,0.07%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:30:55,facultylens-perf-worker,0.00%,43.99MiB / 7.317GiB,0.59%,574kB / 524kB,147kB / 709kB
23:30:55,facultylens-perf-app,5.37%,105MiB / 7.317GiB,1.40%,4.7GB / 738MB,6.32MB / 1.6MB
23:30:55,facultylens-perf-ai-service,0.10%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:30:55,facultylens-perf-nginx,0.12%,16.63MiB / 7.317GiB,0.22%,542MB / 550MB,8.15MB / 4.1kB
23:30:55,facultylens-perf-redis,0.67%,75.25MiB / 7.317GiB,1.00%,86.9MB / 861MB,33.8MB / 83.1MB
23:30:55,facultylens-perf-mysql,4.54%,925.8MiB / 7.317GiB,12.36%,122MB / 3.82GB,355MB / 356MB
23:31:02,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:31:02,facultylens-perf-worker,0.00%,43.99MiB / 7.317GiB,0.59%,575kB / 529kB,147kB / 709kB
23:31:02,facultylens-perf-app,56.75%,108.5MiB / 7.317GiB,1.45%,4.72GB / 747MB,6.32MB / 1.61MB
23:31:02,facultylens-perf-ai-service,0.11%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:31:02,facultylens-perf-nginx,0.86%,16.25MiB / 7.317GiB,0.22%,548MB / 557MB,8.15MB / 4.1kB
23:31:02,facultylens-perf-redis,3.29%,74.1MiB / 7.317GiB,0.99%,87.2MB / 876MB,33.8MB / 83.2MB
23:31:02,facultylens-perf-mysql,30.21%,925.9MiB / 7.317GiB,12.36%,123MB / 3.82GB,355MB / 376MB
23:31:09,facultylens-perf-scheduler,0.07%,32.29MiB / 7.317GiB,0.43%,1.83kB / 911B,0B / 709kB
23:31:09,facultylens-perf-worker,0.00%,43.99MiB / 7.317GiB,0.59%,576kB / 533kB,147kB / 709kB
23:31:09,facultylens-perf-app,0.00%,106.5MiB / 7.317GiB,1.42%,4.73GB / 750MB,6.32MB / 1.62MB
23:31:09,facultylens-perf-ai-service,0.11%,438.2MiB / 7.317GiB,5.85%,414kB / 23.5kB,324MB / 0B
23:31:09,facultylens-perf-nginx,0.00%,16.17MiB / 7.317GiB,0.22%,554MB / 562MB,8.15MB / 4.1kB
23:31:09,facultylens-perf-redis,3.01%,74.66MiB / 7.317GiB,1.00%,87.4MB / 882MB,33.8MB / 83.2MB
23:31:09,facultylens-perf-mysql,1.14%,925.8MiB / 7.317GiB,12.36%,123MB / 3.82GB,355MB / 390MB
